Course Code Start End Location Days
COMPLIT 2105B 19:00 22:00 AHB-3B15 W
COMPLIT 2129B 15:30 16:30 TC-343 M
COMPLIT 2129B 15:30 17:30 TC-343 W
COMPLIT 2137B 13:30 15:30 STVH-3101 T
COMPLIT 2137B 13:30 14:30 STVH-3101 H
COMPLIT 2500G 09:30 11:30 UCC-66 T
COMPLIT 2500G 09:30 10:30 UCC-56 H
COMPLIT 4500G 16:30 19:30 AHB-1B02 M
COMPSCI 1011B 13:30 15:30 SEB-2200 T
COMPSCI 1011B 13:30 14:30 TC-141 H
COMPSCI 1026B 09:30 10:30 HSB-236 T
COMPSCI 1026B 09:30 11:30 HSB-236 H
COMPSCI 1026B 12:30 14:30 MC-235 M
COMPSCI 1026B 14:30 16:30 MC-235 M
COMPSCI 1026B 11:30 13:30 MC-235 T
COMPSCI 1026B 15:30 17:30 MC-235 H
COMPSCI 1026B 10:30 12:30 MC-235 W
COMPSCI 1027B 11:30 13:30 3M-3250 T
COMPSCI 1027B 11:30 12:30 3M-3250 H
COMPSCI 1027B 15:30 17:30 UCC-146 T
COMPSCI 1027B 15:30 16:30 UCC-146 H
COMPSCI 1027B 10:30 11:30 MC-235 M
COMPSCI 1027B 10:30 11:30 MC-235 T
COMPSCI 1027B 14:30 15:30 MC-235 T
COMPSCI 1027B 15:30 16:30 MC-235 W
COMPSCI 1027B 12:30 13:30 MC-235 H
COMPSCI 1027B 14:30 15:30 MC-235 H
COMPSCI 1027B 13:30 14:30 MC-235 W
COMPSCI 1027B 10:30 11:30 MC-235 H
COMPSCI 1027B 15:30 16:30 MC-235 T
COMPSCI 1027B 12:30 13:30 MC-235 W
COMPSCI 1027B 11:30 12:30 MC-235 M
COMPSCI 1027B 13:30 14:30 MC-235 H
COMPSCI 1027B 13:30 14:30 MC-235 T
COMPSCI 1027B 14:30 15:30 MC-235 W
COMPSCI 1027B 16:30 17:30 MC-235 M
COMPSCI 1032B 10:30 11:30 NS-145 T
COMPSCI 1032B 10:30 12:30 NS-145 H
COMPSCI 1032B 19:00 22:00 WSC-55 T
COMPSCI 1033B 19:00 21:00 MC-110 M
