Course Code Start End Location Days
FAMLYSTU 4220A 12:30 14:30 BR-185 W
FLDEDUC 5110A 14:30 17:30 HC-W4 M
FLDEDUC 5211A 10:30 12:30 HC-W103 T
FILM 2196A 13:30 16:30 AHB-3B02 W
FILM 2196A 14:30 16:30 AHB-3B02 H
FILM 2198A 17:30 20:30 AHB-3B02 M
FILM 2198A 16:30 18:30 AHB-3B02 T
FILM 2228F 08:30 11:30 NCB-114 T
FILM 2230F 13:30 16:30 AHB-3B02 T
FILM 2230F 11:30 13:30 AHB-3B02 W
FILM 2258F 12:30 15:30 AHB-3B04 M
FILM 2258F 15:30 17:30 AHB-3B04 T
FILM 2270F 12:30 14:30 AHB-3B04 H
FILM 2270F 13:30 16:30 AHB-3B04 F
FILM 2275F 09:30 12:30 AHB-3B02 M
FILM 2275F 10:30 12:30 AHB-3B02 T
FILM 3316F 11:30 14:30 NCB-114 H
FILM 3360F 12:30 15:30 AHB-3B02 M
FILM 3360F 16:30 18:30 AHB-3B04 W
FILM 3371F 13:30 16:30 AHB-3B04 W
FILM 3371F 10:30 12:30 AHB-3B02 H
FILM 3373F 16:30 19:30 AHB-3B02 W
FILM 3373F 12:30 14:30 AHB-3B02 H
FINMOD 2555A 12:30 14:30 B&GS-0165 T
FINMOD 2555A 12:30 13:30 B&GS-0165 H
FRSTNATN 2203F 10:30 12:30 SH-3315 T
FRSTNATN 2203F 11:30 12:30 SH-3315 H
FRSTNATN 2218F 19:00 22:00 KB-K203 W
FRSTNATN 2233F 10:30 12:30 SSC-2257 M
FRSTNATN 2233F 10:30 11:30 SSC-2257 W
FRSTNATN 2919F 13:30 16:30 SSC-3108 W
FRSTNATN 3001F 13:30 16:30 SSC-3108 T
FRSTNATN 3140F 14:30 17:30 SSC-3108 H
FRSTNATN 3722F 09:30 12:30 UCC-63 T
FOODNUTR 0011A 13:30 14:30 BR-202 T
FOODNUTR 0011A 12:30 14:30 BR-202 H
FOODNUTR 2132A 11:30 13:30 BR-MRW152 T
FOODNUTR 2132A 08:30 10:30 BR-FDLAB1 T
FOODNUTR 2132A 08:30 10:30 BR-FDLAB1 H
FOODNUTR 3320A 18:30 21:30 BR-135 M
FOODNUTR 3342A 08:30 11:30 BR-136 T
FOODNUTR 3342A 08:30 11:30 BR-MRW156 H
FOODNUTR 3342A 11:30 14:30 BR-MRW156 H
FOODNUTR 3342A 11:30 14:30 BR-MRW156 T
FOODNUTR 3342A 08:30 11:30 BR-MRW156 M
FOODNUTR 3344A 08:30 11:30 BR-135 F
FOODNUTR 3344A 08:30 11:30 BR-201 F
FOODNUTR 3344A 11:30 14:30 BR-201 F
FOODNUTR 3348A 08:30 11:30 BR-303 W
FOODNUTR 3351A 08:30 11:30 BR-303 M
FOODNUTR 3351A 08:30 11:30 BR-UH30 M
FOODNUTR 3351A 18:30 21:30 BR-185 M
FOODNUTR 3351A 18:30 21:30 BR-18 H
FOODNUTR 3361A 13:30 16:30 BR-18 W
FOODNUTR 3364A 18:30 21:30 BR-204 H
FOODNUTR 3373A 14:30 17:30 BR-19 M
FOODNUTR 3373A 16:30 19:30 BR-185 W
FOODNUTR 3450F 10:30 11:30 BR-304 T
FOODNUTR 3450F 09:30 11:30 BR-304 H
FOODNUTR 4449A 08:30 11:30 BR-14 H
FOODNUTR 4453A 18:30 21:30 BR-303 W
FOODNUTR 4453A 18:30 21:30 BR-135 W
FOODNUTR 4453A 18:30 21:30 BR-304 W
FOODNUTR 4453A 18:30 21:30 BR-18 W
FOODNUTR 4462A 11:30 14:30 BR-UH28 H
FRENCH 1003A 13:30 14:30 UCC-58 T
FRENCH 1003A 12:30 14:30 UCC-58 H
FRENCH 1003A 12:30 13:30 AHB-1R44 T
FRENCH 2118A 15:30 17:30 UCC-63 W
FRENCH 2146A 12:30 14:30 TH-3101 T
FRENCH 2146A 13:30 14:30 TH-3101 H
FRENCH 2147A 19:00 22:00 KB-K208 T
FRENCH 2211F 15:30 17:30 UCC-63 W
FRENCH 2305A 16:30 17:30 UCC-67 T
FRENCH 2305A 15:30 17:30 UCC-67 H
FRENCH 2406A 12:30 14:30 TH-3101 T
FRENCH 2406A 13:30 14:30 TH-3101 H
FRENCH 2407A 19:00 22:00 KB-K208 T
FRENCH 2408A 14:30 15:30 HC-A1 T
FRENCH 2408A 13:30 15:30 HC-A1 H
FRENCH 2605F 10:30 12:30 P&AB-117 T
FRENCH 2605F 12:30 13:30 AHB-1B08 T
FRENCH 2605F 10:30 11:30 SH-3307 W
FRENCH 2605F 11:30 12:30 KC-BH107 T
FRENCH 2605F 10:30 12:30 KC-W148 H
FRENCH 2805A 10:30 12:30 AHB-2B02 M
FRENCH 2805A 12:30 13:30 AHB-2B04 W
FRENCH 2805A 14:30 15:30 UCC-61 W
FRENCH 2905A 19:00 22:00 AHB-2B02 M
FRENCH 2905A 10:30 11:30 TC-205 M
FRENCH 2905A 10:30 12:30 TC-205 W
FRENCH 2905A 08:30 10:30 AHB-1B06 T
FRENCH 2905A 09:30 10:30 AHB-1B06 H
FRENCH 2905A 19:00 22:00 AHB-1B04 W
FRENCH 2907A 12:30 14:30 TC-342 T
FRENCH 2907A 12:30 13:30 TC-342 H
FRENCH 3301A 09:30 11:30 HC-W17 W
FRENCH 3301A 10:30 11:30 HC-W17 F
FRENCH 3560F 19:00 22:00 AHB-1B06 T
FRENCH 3570F 13:30 15:30 KC-BH102 T
FRENCH 3570F 14:30 15:30 KC-DL012 H
FRENCH 3581F 11:30 14:30 AHB-2B02 H
FRENCH 3602F 11:30 12:30 BR-19 T
FRENCH 3602F 10:30 12:30 BR-19 H
FRENCH 3690F 09:30 11:30 KC-W147 T
FRENCH 3690F 09:30 10:30 KC-W147 H
FRENCH 3720F 09:30 12:30 UCC-53 M
FRENCH 3800A 14:30 16:30 BR-14 M
FRENCH 3800A 14:30 15:30 BR-14 W
FRENCH 3810A 12:30 13:30 UCC-54A M
FRENCH 3810A 09:30 11:30 UCC-54A W
FRENCH 3905A 09:30 10:30 TC-343 T
FRENCH 3905A 09:30 11:30 TC-343 H
FRENCH 3906A 16:30 17:30 TC-342 T
FRENCH 3906A 15:30 17:30 TC-342 H
FRENCH 3907A 19:00 22:00 AHB-2B02 W
FRENCH 3908A 19:00 22:00 AHB-1B08 M
FRENCH 4040A 13:30 16:30 P&AB-36 M
FRENCH 4101F 09:30 12:30 UCC-53 M
FRENCH 4821F 13:30 14:30 AHB-2R09 T
FRENCH 4821F 12:30 14:30 AHB-2R09 W
FRENCH 4900A 11:30 13:30 TC-203 T
FRENCH 4900A 11:30 12:30 TC-203 W
FRENCH 4900A 11:30 12:30 BR-304 M
FRENCH 4900A 11:30 13:30 BR-304 W
FRENCH 4902A 09:30 11:30 HC-W4 T
FRENCH 4902A 09:30 10:30 HC-W4 H
GEOGRAPH 1500F 12:30 13:30 AHB-1R40 MW
GEOGRAPH 1500F 10:30 12:30 SSC-1004 M
GEOGRAPH 1500F 10:30 12:30 SSC-1004 T
GEOGRAPH 1500F 14:30 16:30 SSC-1004 M
GEOGRAPH 1500F 16:30 18:30 SSC-1004 M
GEOGRAPH 1500F 16:30 18:30 SSC-1004 T
GEOGRAPH 1500F 14:30 16:30 SSC-1004 H
GEOGRAPH 1500F 08:30 10:30 SSC-1004 M
GEOGRAPH 1500F 09:30 11:30 SSC-1004 F
GEOGRAPH 2010A 09:30 12:30 UCC-146 M
GEOGRAPH 2010A 19:00 22:00 SEB-1059 M
GEOGRAPH 2011A 19:00 21:00 SSC-2050 W
GEOGRAPH 2020A 13:30 15:30 SSC-3022 T
GEOGRAPH 2020A 13:30 14:30 SSC-3022 H
GEOGRAPH 2030A 09:30 11:30 SSC-3028 T
GEOGRAPH 2041A 10:30 12:30 SSC-2032 F
GEOGRAPH 2090A 08:30 09:30 UCC-146 T
GEOGRAPH 2090A 08:30 10:30 UCC-146 H
GEOGRAPH 2122A 09:30 11:30 SSC-3024 T
GEOGRAPH 2122A 08:30 10:30 SSC-1032 W
GEOGRAPH 2122A 11:30 13:30 SSC-1316A W
GEOGRAPH 2143A 14:30 16:30 SSC-2050 T
GEOGRAPH 2144A 15:30 17:30 NS-145 M
GEOGRAPH 2144A 17:30 18:30 NS-145 M
GEOGRAPH 2152F 12:30 15:30 UCC-146 W
GEOGRAPH 2153A 10:30 13:30 3M-3250 T
GEOGRAPH 2162A 19:00 22:00 SSC-3018 T
GEOGRAPH 2220A 14:30 16:30 B&GS-0165 T
GEOGRAPH 2220A 09:30 11:30 SSC-1316A H
GEOGRAPH 2220A 12:30 14:30 SSC-1316A H
GEOGRAPH 2220A 09:30 11:30 SSC-1425 T
GEOGRAPH 2220A 11:30 13:30 SSC-1316A T
GEOGRAPH 2230A 13:30 15:30 SSC-3026 M
GEOGRAPH 2230A 14:30 16:30 SSC-1316A W
GEOGRAPH 2230A 14:30 16:30 SSC-1316A T
GEOGRAPH 2240A 12:30 14:30 SSC-2024 H
GEOGRAPH 2240A 11:30 13:30 SSC-1316A M
GEOGRAPH 2240A 09:30 11:30 SSC-1316A T
GEOGRAPH 2310A 11:30 13:30 SSC-3022 H
GEOGRAPH 2310A 14:30 16:30 SSC-1004 T
GEOGRAPH 2310A 16:30 18:30 SSC-1004 W
GEOGRAPH 2310A 12:30 14:30 SSC-1004 W
GEOGRAPH 2310A 09:30 11:30 SSC-1004 H
GEOGRAPH 2320A 09:30 11:30 AHB-2B02 H
GEOGRAPH 2320A 13:30 14:30 SSC-3028 H
GEOGRAPH 2330A 12:30 14:30 SH-3317 W
GEOGRAPH 2330A 14:30 16:30 SSC-1302 H
GEOGRAPH 2330A 16:30 18:30 SSC-1302 H
GEOGRAPH 2420A 09:30 12:30 SEB-2099 T
GEOGRAPH 2430A 10:30 12:30 SSC-2028 M
GEOGRAPH 2430A 11:30 12:30 SSC-2020 W
GEOGRAPH 2430A 12:30 13:30 SSC-3010 W
GEOGRAPH 3210A 16:30 18:30 SSC-3014 T
GEOGRAPH 3210A 19:00 21:00 SSC-1425 T
GEOGRAPH 3223A 10:30 12:30 SSC-1004 W
GEOGRAPH 3223A 15:30 17:30 SSC-1316A H
GEOGRAPH 3250A 14:30 16:30 AH-101 M
GEOGRAPH 3250A 08:30 10:30 SSC-3010 W
GEOGRAPH 3250A 10:30 12:30 SSC-3010 W
GEOGRAPH 3250A 12:30 14:30 P&AB-36 W
GEOGRAPH 3311A 13:30 14:30 SSC-1302 M
GEOGRAPH 3311A 15:30 16:30 SSC-1302 T
GEOGRAPH 3311A 09:30 11:30 SSC-1425 W
GEOGRAPH 3334A 10:30 12:30 SSC-1302 M
GEOGRAPH 3334A 13:30 15:30 SSC-1302 T
GEOGRAPH 3343A 10:30 12:30 SSC-1302 T
GEOGRAPH 3343A 12:30 13:30 SSC-1302 T
GEOGRAPH 3416F 10:30 12:30 SSC-3028 M
GEOGRAPH 3416F 09:30 11:30 UCC-63 H
GEOGRAPH 3442F 12:30 14:30 SSC-1004 T
GEOGRAPH 3442F 09:30 10:30 SSC-1004 W
GEOGRAPH 3445F 12:30 14:30 SSC-3024 W
GEOGRAPH 3445F 14:30 15:30 SSC-3028 H
GEOGRAPH 3461F 14:30 16:30 SSC-1004 W
GEOGRAPH 3461F 16:30 17:30 SSC-1425 W
GEOGRAPH 3464F 19:00 21:00 SSC-1004 H
GEOGRAPH 3464F 21:00 22:00 SSC-1004 H
GEOGRAPH 3465F 11:30 13:30 TH-3154 H
GEOGRAPH 3465F 13:30 14:30 TH-3154 H
GEOGRAPH 4100A 09:30 11:30 UCC-66 F
GERMAN 3341F 16:30 18:30 KB-K208 M
GERMAN 3341F 17:30 18:30 SSC-3028 W
GREEK 3100A 12:30 13:30 STVH-1119 MWF
GREEK 4903A 12:30 13:30 STVH-1119 MWF
GPE 2213A 09:30 11:30 NS-7 M
GPE 2213A 09:30 10:30 WSC-55 T
GPE 2213A 08:30 11:30 SEB-1082 H
GPE 2213A 11:30 14:30 SEB-1082 M
GPE 3315A 12:30 13:30 SEB-2100 W
GPE 3315A 12:30 14:30 SEB-2100 F
GPE 3315A 13:30 16:30 SEB-1079 T
GPE 3315A 11:30 12:30 HSB-240 T
GPE 3315A 14:30 15:30 SEB-2100 F
GPE 3383A 13:30 16:30 UCC-41 W
GPE 3383A 15:30 16:30 SH-3355 F
GPE 3385A 17:30 18:30 KB-K103 W
GPE 3385A 13:30 15:30 KB-K103 H
GPE 3385A 15:30 16:30 KB-K103 H
GPE 4484A 12:30 15:30 P&AB-34 M
GPE 4484A 15:30 16:30 P&AB-34 M
HEALTSCI 1002A 11:30 12:30 HSB-40 T
HEALTSCI 1002A 10:30 12:30 HSB-40 H
HEALTSCI 1002A 12:30 13:30 NSC-1 H
HEALTSCI 2000A 09:30 11:30 HSB-40 T
HEALTSCI 2045A 16:30 17:30 HSB-40 M
HEALTSCI 2045A 15:30 17:30 HSB-40 W
HEALTSCI 2250A 15:30 17:30 SSC-2050 M
HEALTSCI 2250A 15:30 16:30 SSC-2050 W
HEALTSCI 2300A 14:30 16:30 HSB-40 T
HEALTSCI 2300A 14:30 15:30 HSB-40 H
HEALTSCI 2300A 12:30 13:30 HSB-322 M
HEALTSCI 2300A 13:30 14:30 HSB-322 H
HEALTSCI 2300A 11:30 12:30 HSB-322 W
HEALTSCI 2300A 12:30 13:30 HSB-322 W
HEALTSCI 2300A 14:30 15:30 HSB-322 W
HEALTSCI 2300A 15:30 16:30 HSB-322 H
HEALTSCI 2300A 17:30 18:30 HSB-322 H
HEALTSCI 2330A 12:30 15:30 HSB-240 F
HEALTSCI 2330A 14:30 15:30 HSB-322 T
HEALTSCI 2330A 15:30 16:30 HSB-322 T
HEALTSCI 2330A 16:30 17:30 HSB-322 T
HEALTSCI 2330A 13:30 14:30 HSB-322 T
HEALTSCI 2700A 09:30 11:30 SSC-2050 T
HEALTSCI 2700A 14:30 15:30 TH-3101 T
HEALTSCI 2700A 15:30 16:30 HSB-236 T
HEALTSCI 2700A 16:30 17:30 HSB-9 T
HEALTSCI 2700A 17:30 18:30 HSB-9 W
HEALTSCI 2700A 16:30 17:30 HSB-11 W
HEALTSCI 2700A 15:30 16:30 HSB-9 M
HEALTSCI 2700A 11:30 12:30 HSB-9 M
HEALTSCI 2700A 16:30 17:30 HSB-9 M
HEALTSCI 2700A 09:30 10:30 HSB-11 M
HEALTSCI 2700A 10:30 11:30 HSB-11 M
HEALTSCI 2801A 10:30 12:30 SSC-2050 F
HEALTSCI 2801A 09:30 10:30 SSC-2050 F
HEALTSCI 3025A 14:30 15:30 HSB-35 W
HEALTSCI 3025A 13:30 15:30 HSB-35 F
HEALTSCI 3040A 13:30 15:30 B&GS-0153 M
HEALTSCI 3040A 11:30 12:30 UCC-56 H
HEALTSCI 3101A 09:00 10:30 NCB-101 TH
HEALTSCI 3210A 15:30 18:30 UCC-66 W
HEALTSCI 3290A 13:30 14:30 TC-205 T
HEALTSCI 3290A 13:30 15:30 TC-205 W
HEALTSCI 3400A 14:30 17:30 NSC-1 H
HEALTSCI 3630F 12:30 14:30 HSB-240 M
HEALTSCI 3630F 12:30 13:30 HSB-240 W
HEALTSCI 4044A 14:30 17:30 HSB-236 M
HEALTSCI 4091A 09:30 11:30 TC-342 M
HEALTSCI 4091A 09:30 10:30 TC-342 W
HEALTSCI 4202A 11:30 13:30 HSB-35 T
HEALTSCI 4202A 12:30 13:30 HSB-35 F
HEALTSCI 4205A 16:30 17:30 HSB-240 M
HEALTSCI 4205A 15:30 17:30 HSB-240 T
HEALTSCI 4250A 11:30 12:30 TC-342 M
HEALTSCI 4250A 10:30 12:30 TC-342 W
HEALTSCI 4351A 08:30 10:30 HSB-322 W
HEALTSCI 4351A 09:30 11:30 HSB-322 F
HEALTSCI 4490A 18:30 21:30 HSB-35 T
HEALTSCI 4620F 09:30 11:30 HSB-9 M
HEALTSCI 4620F 11:30 12:30 HSB-9 F
HEALTSCI 4711A 14:30 16:30 UCC-66 M
HEALTSCI 4711A 16:30 17:30 UCC-66 M
HEALTSCI 4740A 08:30 10:30 SH-3317 T
HEALTSCI 4740A 08:30 09:30 SH-3317 H
HEBREW 1040A 13:30 15:30 HC-W4 T
HEBREW 1040A 13:30 15:30 HC-W4 F
HEBREW 5040A 13:30 15:30 HC-W4 T
HEBREW 5040A 13:30 15:30 HC-W4 F
HISTORY 1815F 12:30 13:30 HC-V210 MWF
HISTORY 2120A 11:30 13:30 UCC-60 T
HISTORY 2125F 14:30 16:30 HC-A1 W
HISTORY 2127F 19:00 21:00 KC-LH105B T
HISTORY 2128A 18:30 20:30 SSC-3018 W
HISTORY 2132A 14:30 16:30 UCC-56 T
HISTORY 2135A 09:30 11:30 TH-3101 M
HISTORY 2135A 09:30 10:30 TH-3101 W
HISTORY 2147A 13:30 15:30 HSB-240 W
HISTORY 2149A 10:30 12:30 MC-110 W
HISTORY 2158A 10:30 12:30 BR-204 T
HISTORY 2164A 14:30 16:30 SSC-2050 H
HISTORY 2168A 08:30 10:30 BR-185 T
HISTORY 2181A 12:30 14:30 SSC-3022 M
HISTORY 2190A 11:30 13:30 KC-SA151 T
HISTORY 2190A 11:30 12:30 KC-LH103 H
HISTORY 2703F 14:30 16:30 UCC-60 H
HISTORY 2800F 12:30 15:30 KC-SA060 W
HISTORY 2807F 16:30 18:30 SSC-3018 T
HISTORY 2807F 15:30 16:30 STVH-3101 H
HISTORY 2807F 16:30 17:30 STVH-1119 H
HISTORY 2814F 11:30 13:30 UCC-41 W
HISTORY 2816A 15:30 17:30 UCC-65 TH
HISTORY 3204F 14:30 16:30 STVH-3166 W
HISTORY 3306F 11:30 13:30 STVH-3101 W
HISTORY 3313F 14:30 17:30 HC-W101 W
HISTORY 3326F 09:30 12:30 WL-257 M
HISTORY 3420F 16:30 18:30 STVH-3166 W
HISTORY 3513F 16:30 18:30 AH-101 T
HISTORY 3722F 10:30 12:30 STVH-3101 F
HISTORY 4202F 08:30 11:30 HC-W102 F
HISTORY 4213F 11:30 14:30 WL-257 T
HISTORY 4307F 11:30 13:30 HC-W17 W
HISTORY 4307F 12:30 13:30 HC-W17 F
HISTORY 4410F 13:30 15:30 STVH-3101 H
HISTORY 4422F 08:30 11:30 HC-W17 M
HOMILET 5204A 09:30 12:30 HC-W102 M
HUMANECO 2222F 15:30 18:30 BR-19 T
HUMANECO 2222F 08:30 11:30 BR-19 M
HUMANECO 2266F 12:30 14:30 BR-204 T
HUMANECO 2266F 09:30 11:30 BR-MRW153 H
HUMANECO 2266F 11:30 13:30 BR-MRW153 M
HUMANECO 2266F 14:30 16:30 BR-135 H
HUMANECO 2266F 11:30 13:30 BR-MRW153 W
HUMANECO 2266F 11:30 13:30 BR-MRW153 F
HUMANECO 3033A 18:00 21:00 BR-204 M
HUMANECO 3343A 18:00 21:00 BR-204 T
HUMANECO 3349A 14:30 17:30 BR-303 T
HUMANECO 4411F 14:30 17:30 BR-304 W
HUMANECO 4411F 12:30 15:30 BR-MRW152 W
HUMANECO 4411F 14:30 17:30 BR-19 W
HUMANECO 4411F 11:30 14:30 BR-303 T
INTERDIS 2240F 09:30 12:30 KC-LH105C H
INTERDIS 2252F 12:30 15:30 KC-LH105B W
ITALIAN 2242F 11:30 12:30 AHB-1B04 T
ITALIAN 2242F 10:30 12:30 AHB-1B04 H
ITALIAN 3352F 09:30 10:30 AHB-1B04 M
ITALIAN 3352F 09:30 11:30 AHB-1B04 W
JAPANESE 1650F 12:30 14:30 HC-A1 M
JAPANESE 1650F 13:30 14:30 HC-A1 W
JAPANESE 2601A 08:30 11:30 HC-W116 T
KINESIOL 1070A 08:30 09:30 HSB-40 MWF
KINESIOL 2000A 09:30 11:30 SH-3345 T
KINESIOL 2222A 14:30 16:30 HSB-40 T
KINESIOL 2222A 14:30 15:30 HSB-40 H
KINESIOL 2222A 13:30 14:30 HSB-322 M
KINESIOL 2222A 15:30 16:30 HSB-322 M
KINESIOL 2222A 17:30 18:30 HSB-322 M
KINESIOL 2222A 11:30 12:30 HSB-322 T
KINESIOL 2222A 17:30 18:30 HSB-322 T
KINESIOL 2222A 17:30 18:30 HSB-322 W
KINESIOL 2222A 10:30 11:30 HSB-322 H
KINESIOL 2222A 12:30 13:30 HSB-322 H
KINESIOL 2230A 12:30 13:30 SH-3345 MWF
KINESIOL 2230A 13:30 16:30 TH-2108 W
KINESIOL 2230A 19:00 22:00 TH-2108 W
KINESIOL 2241A 10:30 11:30 TC-141 MWF
KINESIOL 2250A 19:00 22:00 SEB-1200 M
KINESIOL 2276F 13:30 14:30 NCB-113 MWF
KINESIOL 2292F 12:30 14:30 SEB-2202 T
KINESIOL 2292F 13:30 14:30 SEB-2202 H
KINESIOL 2298A 08:30 09:30 SH-3345 T
KINESIOL 2298A 08:30 10:30 SH-3345 H
KINESIOL 2902R 10:30 12:30 TH-GYM MW
KINESIOL 2902R 10:30 11:30 TH-3102 F
KINESIOL 2905Q 14:30 16:30 TDW-FIELD MW
KINESIOL 2905Q 14:30 15:30 TDW-FIELD F
KINESIOL 2907Q 08:30 10:30 WSRC-STU2 MW
KINESIOL 2907Q 08:30 09:30 WSRC-STU2 F
KINESIOL 2907R 08:30 10:30 WSRC-STU2 MW
KINESIOL 2907R 08:30 09:30 WSRC-STU2 F
KINESIOL 2907R 08:30 10:30 WSRC-STU2 TH
KINESIOL 2907R 09:30 10:30 WSRC-STU2 F
KINESIOL 2910Q 12:30 13:30 TH-3101 F
KINESIOL 2913Q 10:30 11:30 HSB-9 F
KINESIOL 2913Q 14:30 15:30 TH-3154 F
KINESIOL 2915R 12:30 14:30 WSRC-POOL TH
KINESIOL 2915R 12:30 13:30 WSRC-2215 F
KINESIOL 2922R 08:30 10:30 TH-GYM TH
KINESIOL 2922R 09:30 10:30 TH-3154 F
KINESIOL 2922R 10:30 12:30 TH-GYM TH
KINESIOL 2922R 11:30 12:30 TH-3102 F
KINESIOL 2926R 10:30 12:30 WSRC-POOL TH
KINESIOL 2926R 11:30 12:30 WSRC-2215 F
KINESIOL 2929Q 10:30 11:30 TH-3102 F
KINESIOL 2929Q 11:30 12:30 TH-3102 F
KINESIOL 2940R 12:30 14:30 TH-GYM TH
KINESIOL 2940R 12:30 13:30 TH-3101 F
KINESIOL 2961A 08:30 10:30 WSRC-2215 MW
KINESIOL 2961A 08:30 09:30 WSRC-2215 F
KINESIOL 2961A 12:30 14:30 WSRC-2215 MW
KINESIOL 2961A 13:30 14:30 WSRC-2215 F
KINESIOL 2962A 14:30 16:30 TH-3102 TH
KINESIOL 2962A 15:30 16:30 TH-GYM F
KINESIOL 2984A 10:30 12:30 TRAC-ICE MW
KINESIOL 2984A 10:30 11:30 TH-3154 F
KINESIOL 2986A 08:30 09:30 TC-303 F
KINESIOL 2986A 09:30 10:30 TC-303 F
KINESIOL 2986A 12:30 13:30 TC-303 F
KINESIOL 2988A 08:30 10:30 TH-GYM MW
KINESIOL 2988A 08:30 09:30 TH-GYM F
KINESIOL 3330F 08:30 09:30 AHB-2B04 M
KINESIOL 3330F 14:30 16:30 TH-2108 M
KINESIOL 3330F 16:30 18:30 TH-2108 W
KINESIOL 3330F 08:30 10:30 TH-2108 F
KINESIOL 3336A 08:30 09:30 TH-3102 MW
KINESIOL 3336A 09:30 11:30 TH-1102 M
KINESIOL 3336A 09:30 11:30 TH-1102 W
KINESIOL 3337A 09:30 10:30 SH-3345 M
KINESIOL 3337A 08:30 10:30 SH-3345 W
KINESIOL 3337A 11:30 13:30 TH-2108 M
KINESIOL 3337A 08:30 10:30 TH-2108 T
KINESIOL 3337A 10:30 12:30 TH-2108 T
KINESIOL 3337A 12:30 14:30 TH-2108 T
KINESIOL 3337A 10:30 12:30 TH-2108 H
KINESIOL 3337A 12:30 14:30 TH-2108 H
KINESIOL 3337A 10:30 12:30 TH-2108 F
KINESIOL 3339A 11:30 12:30 HSB-40 MWF
KINESIOL 3341A 13:30 14:30 WL-258 MF
KINESIOL 3341A 08:30 10:30 TH-2125 W
KINESIOL 3341A 12:30 14:30 TH-2125 W
KINESIOL 3341A 14:30 16:30 TH-2125 W
KINESIOL 3341A 16:30 18:30 TH-2125 W
KINESIOL 3343A 13:30 14:30 TH-3101 M
KINESIOL 3343A 13:30 15:30 TH-3101 W
KINESIOL 3343A 16:30 18:30 TH-2125 M
KINESIOL 3343A 14:30 16:30 TH-2125 T
KINESIOL 3343A 16:30 18:30 TH-2125 T
KINESIOL 3343A 14:30 16:30 TH-2125 H
KINESIOL 3362F 14:30 15:30 3M-3250 MWF
KINESIOL 3372A 12:30 14:30 TH-3102 TH
KINESIOL 3378F 09:30 11:30 AHB-1B08 T
KINESIOL 3378F 10:30 11:30 AHB-1B08 H
KINESIOL 3457A 08:30 09:30 HSB-236 T
KINESIOL 3457A 08:30 10:30 HSB-236 H
KINESIOL 3457A 09:30 10:30 HSB-236 T
KINESIOL 3476F 14:30 15:30 P&AB-148 MWF
KINESIOL 3480A 12:30 13:30 TH-3102 MWF
KINESIOL 3550A 09:30 11:30 TH-3102 T
KINESIOL 3550A 08:30 10:30 TH-1102 H
KINESIOL 4430F 10:30 11:30 UCC-37 MWF
KINESIOL 4432A 09:30 11:30 3M-3250 H
KINESIOL 4432A 09:30 10:30 3M-3250 F
KINESIOL 4437A 13:30 15:30 SSC-3018 W
KINESIOL 4482A 13:30 14:30 AHB-1B02 MWF
KINESIOL 4560A 11:30 13:30 TH-1102 T
KINESIOL 4560A 11:30 13:30 TH-1102 H
LATIN 3100A 09:30 10:30 STVH-3101 MWF
LATIN 4904A 09:30 10:30 STVH-3101 MWF
LAW 3101A 09:00 10:30 NCB-101 TH
LINGUIST 4247A 12:30 15:30 STVH-3166 T
LITURGIC 5204A 14:30 17:30 HC-W104 M
MOS 1021A 18:30 21:30 NCB-101 H
MOS 1022F 10:30 13:30 UCC-65 W
MOS 1023A 15:30 18:30 NS-145 W
MOS 1023A 08:30 11:30 SSC-2050 H
MOS 1033A 15:30 18:30 KC-LH103 T
MOS 2181A 11:30 14:30 HSB-35 H
MOS 2181A 11:30 14:30 UCC-56 W
MOS 2181A 18:30 21:30 SSC-2028 T
MOS 2181A 15:30 18:30 BR-303 W
MOS 2181A 08:30 11:30 HC-W12 F
MOS 2181A 08:30 11:30 KC-KC004 W
MOS 2181A 09:30 12:30 KC-LH105A F
MOS 2205F 12:30 14:00 BR-UH27 MW
MOS 2220F 18:30 21:30 KC-W174 H
MOS 2242A 09:30 12:30 SSC-3014 F
MOS 2242A 19:00 22:00 SSC-3006 T
MOS 2242A 09:30 12:30 SSC-3026 T
MOS 2242A 14:30 17:30 HC-V214 M
MOS 2275A 18:30 21:30 SSC-3026 M
MOS 2275A 09:30 12:30 TC-309 T
MOS 2275A 13:30 16:30 SSC-3018 T
MOS 2275A 09:30 12:30 SSC-2028 H
MOS 2275A 18:30 21:30 SSC-3024 W
MOS 2275A 18:30 21:30 SSC-3028 T
MOS 2275A 13:30 16:30 TC-205 H
MOS 2275A 14:30 17:30 BR-MRW153 M
MOS 2275A 13:30 16:30 KC-W148 M
MOS 2277A 10:30 13:30 KB-K203 W
MOS 2277A 13:30 16:30 SSC-3026 H
MOS 2285A 11:30 14:30 KC-SA060 M
MOS 2285A 11:30 14:30 KC-LH103 T
MOS 2310A 12:30 15:30 KB-K203 T
MOS 2310A 08:30 11:30 SSC-2036 T
MOS 2310A 19:00 22:00 SSC-3028 M
MOS 2310A 13:30 16:30 KB-K203 H
MOS 2310A 09:30 12:30 SSC-3028 F
MOS 2310A 18:30 21:30 SSC-3026 W
MOS 2320A 10:30 13:30 P&AB-148 M
MOS 2320A 14:30 17:30 SSC-3028 M
MOS 2320A 10:30 13:30 KB-K203 M
MOS 2320A 19:00 22:00 SSC-3028 W
MOS 3305A 14:30 17:30 UCC-60 W
MOS 3310A 11:30 13:30 HC-V214 T
